Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
3493,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.66,51777.0,Petrol,Manual,1,2018.0,1197.0,5.0
3494,Tata Nexon XM Diesel S,9.81,19909.0,Diesel,Manual,1,2021.0,1198.0,5.0
3495,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,6.31,119363.0,Diesel,Manual,2,2014.0,1197.0,5.0
3496,Maruti Alto 800 LXI CNG,2.55,46001.0,Cng,Manual,1,2020.0,999.0,5.0
3497,Honda City ZX CVT,14.43,2710.0,Petrol,Automatic,1,2022.0,1461.0,5.0
3498,Toyota Innova Crysta 2.4 VX MT BSIV,19.13,46471.0,Diesel,Manual,2,2020.0,1086.0,5.0
3499,Maruti Swift Dzire AMT ZXI Plus,6.41,45893.0,Petrol,Automatic,1,2020.0,1399.0,5.0
3500,Maruti Baleno 1.2 Delta,4.76,78178.0,Petrol,Manual,1,2017.0,814.0,7.0
3501,Honda Amaze E i-Vtech,3.45,89419.0,Petrol,Manual,2,2015.0,2179.0,7.0
3502,Hyundai Grand i10 Sportz,3.93,31750.0,Petrol,Manual,1,2016.0,2179.0,5.0
3503,Volkswagen Taigun 1.0 TSI Highline AT,13.51,5527.0,Petrol,Automatic,1,2021.0,1197.0,5.0
3504,Renault Duster 85PS Diesel RxL,5.1,101376.0,Diesel,Manual,1,2016.0,1248.0,5.0
3505,Hyundai i10 Era 1.1,1.03,102437.0,Petrol,Manual,2,2008.0,1199.0,5.0
3506,Ford Fiesta 1.4 SXi TDCi,1.41,153367.0,Diesel,Manual,2,2008.0,1498.0,5.0
3507,Hyundai EON Magna Plus,2.2,92419.0,Petrol,Manual,2,2015.0,998.0,5.0
3508,Mahindra XUV500 W6 2WD,4.63,93764.0,Diesel,Manual,2,2013.0,1498.0,5.0
3509,Mahindra XUV500 W10 AWD,8.08,61137.0,Diesel,Manual,2,2015.0,1396.0,5.0
3510,Maruti Baleno 1.2 Delta,4.82,21109.0,Petrol,Manual,1,2017.0,1498.0,5.0
3511,Maruti Swift Dzire VDI,3.14,194803.0,Diesel,Manual,1,2012.0,1497.0,4.0
3512,Tata Tiago 1.2 Revotron XM,3.34,28392.0,Petrol,Manual,1,2016.0,2184.0,5.0
3513,Ford Figo 1.5D Trend MT,4.36,65892.0,Diesel,Manual,1,2018.0,998.0,5.0
3514,Maruti Alto K10 VXI,3.54,13365.0,Petrol,Manual,1,2019.0,1396.0,5.0
3515,Honda City i-DTEC VX,7.6,210870.0,Diesel,Manual,1,2017.0,1193.0,5.0
3516,Hyundai i20 1.4 Sportz,6.11,80294.0,Diesel,Manual,1,2018.0,1497.0,5.0
3517,Ford Ecosport 1.5 TDCi Titanium Plus BSIV,4.76,182108.0,Diesel,Manual,1,2015.0,1451.0,5.0
3518,Kia Seltos HTK G,11.04,12721.0,Petrol,Manual,1,2020.0,1396.0,5.0
3519,Mahindra Thar LX 4-Str Hard Top Diesel,14.13,4486.0,Diesel,Manual,1,2022.0,1498.0,5.0
3520,Hyundai Venue SX Plus Turbo DCT BSIV,10.73,29707.0,Petrol,Automatic,1,2020.0,1197.0,5.0
3521,Hyundai i20 Active 1.4 S,5.27,47387.0,Diesel,Manual,3,2016.0,1197.0,8.0
3522,Tata Zest Revotron 1.2 XT,2.36,112613.0,Petrol,Manual,1,2014.0,2393.0,6.0
3523,Honda City i VTEC V,6.44,55802.0,Petrol,Manual,1,2017.0,1956.0,5.0
3524,MG Hector Sharp CVT,17.77,11081.0,Petrol,Automatic,1,2021.0,1995.0,5.0
3525,Hyundai i20 1.4 Sportz,5.87,82177.0,Diesel,Manual,1,2018.0,1461.0,5.0
3526,Honda City i DTEC SV,4.23,66357.0,Diesel,Manual,3,2014.0,1461.0,5.0
3527,Hyundai i20 Magna,1.86,60228.0,Petrol,Manual,1,2010.0,998.0,5.0
3528,Hyundai Xcent 1.2 Kappa AT SX Option,3.58,89337.0,Petrol,Automatic,1,2015.0,1495.0,6.0
3529,Toyota Innova Crysta 2.4 GX 8 STR,19.3,20713.0,Diesel,Manual,1,2021.0,1198.0,7.0
3530,MG Hector Plus Sharp Diesel MT,12.27,49268.0,Diesel,Manual,1,2020.0,2982.0,7.0
3531,BMW X1 sDrive20d,8.83,128428.0,Diesel,Automatic,2,2013.0,2982.0,5.0
3532,Nissan Terrano XV 110 PS,4.41,133451.0,Diesel,Manual,1,2015.0,1197.0,5.0
3533,Renault Pulse RxL,1.65,104419.0,Diesel,Manual,2,2012.0,2198.0,5.0
3534,Maruti Zen Estilo VXI BSIV,1.67,67301.0,Petrol,Manual,1,2011.0,796.0,5.0
3535,Hyundai Accent GLE,1.15,100636.0,Petrol,Manual,2,2008.0,998.0,7.0
3536,Mahindra KUV 100 mFALCON G80 K6 Plus,3.38,38934.0,Petrol,Manual,1,2016.0,1462.0,5.0
3537,Toyota Fortuner 4x2 4 Speed AT,11.57,91653.0,Diesel,Automatic,2,2013.0,1497.0,5.0
3538,Toyota Fortuner 4x4 MT,10.39,151441.0,Diesel,Manual,3,2013.0,1197.0,5.0
3539,Maruti Baleno 1.2 Zeta,5.99,52045.0,Petrol,Manual,1,2019.0,1364.0,5.0
3540,Mahindra XUV700 MX Diesel,12.46,4248.0,Diesel,Manual,1,2022.0,1498.0,5.0
3541,Maruti Alto LXi,1.06,147432.0,Petrol,Manual,2,2010.0,1498.0,5.0
3542,Maruti Alto K10 VXI AGS Optional,3.12,28244.0,Petrol,Automatic,2,2017.0,1497.0,5.0
3543,Maruti Ertiga VXI,7.86,44458.0,Petrol,Manual,1,2019.0,1197.0,5.0
3544,Honda City 1.5 S MT,2.52,71456.0,Petrol,Manual,1,2009.0,1120.0,5.0
3545,Hyundai Grand i10 Sportz,3.24,38765.0,Petrol,Manual,1,2015.0,1199.0,5.0
3546,Toyota Etios GD,2.86,135571.0,Diesel,Manual,2,2012.0,1493.0,5.0
3547,Honda Amaze E i-Dtech,3.69,113005.0,Diesel,Manual,2,2015.0,1199.0,5.0
3548,Honda City i DTEC VX,5.0,155769.0,Diesel,Manual,1,2014.0,999.0,5.0
3549,Kia Seltos HTX G,12.95,8062.0,Petrol,Manual,1,2020.0,1956.0,7.0
3550,Hyundai Aura SX,6.77,6071.0,Petrol,Manual,1,2022.0,2755.0,5.0
3551,Hyundai Grand i10 CRDi Asta,3.89,65072.0,Diesel,Manual,1,2014.0,1461.0,5.0
3552,Tata Altroz XT,6.96,29507.0,Petrol,Manual,1,2020.0,999.0,5.0
3553,Hyundai Verna CRDi SX,2.57,372588.0,Diesel,Manual,2,2010.0,1451.0,5.0
3554,Honda Jazz 1.2 VX i VTEC,4.95,24959.0,Petrol,Manual,1,2016.0,1591.0,6.0
3555,Renault KWID 1.0 RXT Optional,3.24,39265.0,Petrol,Manual,1,2018.0,1451.0,7.0
3556,Tata Harrier XT plus 2020-2022,16.7,21699.0,Diesel,Manual,1,2021.0,2494.0,5.0
3557,Toyota Innova Crysta 2.8 GX AT BSIV,14.82,85911.0,Diesel,Automatic,1,2018.0,2993.0,5.0
3558,Mahindra Verito 1.5 D4 BSIII,2.27,117132.0,Diesel,Manual,1,2012.0,1248.0,5.0
3559,Renault KWID 1.0 RXT,2.56,50455.0,Petrol,Manual,1,2017.0,1061.0,5.0
3560,MG Hector Sharp AT BSIV,15.99,13471.0,Petrol,Automatic,1,2021.0,1396.0,5.0
3561,Hyundai Creta 1.6 SX,9.48,36104.0,Petrol,Manual,1,2018.0,998.0,5.0
3562,MG Hector Plus Sharp Hybrid MT,17.3,7943.0,Petrol,Manual,1,2021.0,1248.0,5.0
3563,Toyota Innova 2.5 GX (Diesel) 7 Seater,7.57,83474.0,Diesel,Manual,2,2014.0,1198.0,8.0
3564,BMW 5 Series 525d Sedan,8.93,84218.0,Diesel,Automatic,2,2010.0,2498.0,7.0
3565,Maruti Swift Dzire LDI,3.41,91065.0,Diesel,Manual,2,2015.0,1248.0,7.0
3566,Maruti Wagon R LXI Minor,1.0,105323.0,Petrol,Manual,2,2008.0,2179.0,5.0
3567,Hyundai Creta 1.4 CRDi S,7.65,164798.0,Diesel,Manual,1,2016.0,936.0,5.0
3568,Maruti Celerio VXI CNG,4.29,48660.0,Cng,Manual,1,2020.0,1896.0,5.0
3569,Maruti Ritz VDi,2.35,154958.0,Diesel,Manual,1,2012.0,1396.0,5.0
3570,Honda Amaze E i-VTEC,2.75,95989.0,Petrol,Manual,3,2016.0,2400.0,5.0
3571,Mahindra Xylo E8,2.04,152308.0,Diesel,Manual,1,2009.0,1086.0,5.0
3572,Maruti Ertiga VDI,4.14,127831.0,Diesel,Manual,1,2012.0,1956.0,5.0
3573,Mahindra XUV500 W8 FWD,5.25,164428.0,Diesel,Manual,1,2013.0,796.0,7.0
3574,Chevrolet Beat Diesel PS,2.79,60205.0,Diesel,Manual,1,2016.0,2982.0,5.0
3575,Skoda New Laura L and K AT,2.45,234805.0,Diesel,Automatic,1,2008.0,1950.0,5.0
3576,Tata Indigo LX TDI BSIII,2.04,223926.0,Diesel,Manual,2,2015.0,4367.0,7.0
3577,Volvo S 80 D5,8.2,83694.0,Diesel,Automatic,3,2012.0,2998.0,5.0
3578,Hyundai Santro Xing XP,1.0,102825.0,Petrol,Manual,1,2003.0,1997.0,5.0
3579,Jeep Compass 2.0 Sport,13.9,42035.0,Diesel,Manual,1,2019.0,1248.0,5.0
3580,Maruti Alto 800 LXI CNG,3.83,28350.0,Cng,Manual,1,2020.0,1197.0,5.0
3581,Toyota Fortuner 4x2 AT,13.28,105427.0,Diesel,Automatic,3,2014.0,796.0,5.0
3582,Mercedes-Benz GLE 300d,89.0,13000.0,Diesel,Automatic,1,2021.0,1968.0,5.0
3583,Land Rover Range Rover 4.4 Diesel LWB Autobiography,190.0,68500.0,Diesel,Automatic,1,2019.0,1497.0,5.0
3584,BMW X7 xDrive 40i,115.0,39000.0,Petrol,Automatic,1,2019.0,1061.0,5.0
3585,Land Rover Range Rover Sport 2.0 Petrol HSE,114.0,19500.0,Petrol,Automatic,1,2020.0,1199.0,7.0
3586,Maruti Swift VDI,4.25,66000.0,Diesel,Manual,1,2014.0,2184.0,5.0
3587,Hyundai i10 Magna,3.1,23000.0,Petrol,Manual,1,2015.0,2179.0,5.0
3588,Maruti Alto LXi,1.5,65000.0,Petrol,Manual,2,2009.0,1198.0,5.0
3589,Audi Q3 35 TDI Quattro Premium Plus,14.75,76000.0,Diesel,Automatic,2,2016.0,1498.0,5.0
3590,Hyundai Creta EX,11.0,20000.0,Petrol,Manual,1,2020.0,1396.0,5.0
3591,Maruti Estilo LXI,1.25,90000.0,Petrol,Manual,1,2009.0,998.0,5.0
3592,Tata Tiago 1.2 Revotron XZ Plus,4.4,25000.0,Petrol,Manual,1,2019.0,1399.0,5.0
3593,Nissan X-Trail Comfort,1.7,110000.0,Diesel,Manual,1,2006.0,998.0,5.0
3594,Mahindra XUV500 W8 2WD,4.1,110000.0,Diesel,Manual,3,2014.0,1396.0,5.0
3595,Tata Nexon 1.2 Revotron XE,6.0,60000.0,Petrol,Manual,1,2020.0,1498.0,5.0
3596,Honda City i-DTEC V,6.5,110000.0,Diesel,Manual,2,2017.0,993.0,5.0
3597,Hyundai i20 Sportz Option 1.4 CRDi,4.0,100000.0,Diesel,Manual,1,2015.0,1197.0,5.0
3598,Maruti Wagon R LXI CNG,3.0,60000.0,Cng,Manual,1,2014.0,1197.0,5.0
3599,Ford Figo Diesel Titanium,1.0,70000.0,Diesel,Manual,3,2010.0,1956.0,5.0
3600,Maruti Wagon R LXI Avnace Edition,2.9,80000.0,Petrol,Manual,1,2015.0,1399.0,5.0
3601,Hyundai i20 1.4 CRDi Era,1.4,100000.0,Diesel,Manual,4,2011.0,1061.0,5.0
3602,Ford Aspire 1.5 TDCi Trend,3.5,127000.0,Diesel,Manual,1,2015.0,796.0,5.0
3603,Maruti Zen LXi - BS III,1.0,80000.0,Petrol,Manual,1,2006.0,1794.0,5.0
3604,Maruti Ignis 1.2 Delta BSIV,4.3,50000.0,Petrol,Manual,1,2018.0,1498.0,7.0
3605,Hyundai i20 1.2 Magna,1.6,87000.0,Petrol,Manual,2,2010.0,1199.0,5.0
3606,Tata Harrier XT BSIV,12.0,80000.0,Diesel,Manual,1,2019.0,2179.0,5.0
3607,Ford Figo Diesel LXI,2.5,90000.0,Diesel,Manual,1,2013.0,1498.0,5.0
3608,Maruti Wagon R LXI Minor,1.0,80000.0,Petrol,Manual,1,2008.0,1248.0,5.0
3609,Maruti Alto 800 LXI,3.0,25000.0,Petrol,Manual,2,2019.0,793.0,5.0
3610,Toyota Corolla Executive (HE),1.9,120000.0,Petrol,Manual,2,2008.0,1248.0,5.0
3611,Honda City V MT Diesel,10.99,25000.0,Diesel,Manual,1,2021.0,1405.0,5.0
3612,Tata Tiago 1.2 Revotron XZ,2.5,40000.0,Petrol,Manual,1,2017.0,1499.0,5.0
3613,Mahindra XUV500 AT W10 FWD,6.0,120000.0,Diesel,Automatic,3,2016.0,1396.0,5.0
3614,Honda Amaze S i-DTEC,5.5,100000.0,Diesel,Manual,1,2018.0,1199.0,5.0
3615,Maruti Swift ZDI Plus,6.3,90000.0,Diesel,Manual,1,2019.0,1598.0,5.0
3616,Maruti Celerio VDi,2.25,50000.0,Diesel,Manual,2,2015.0,1198.0,5.0
3617,Maruti Swift ZDI Plus,5.8,90000.0,Diesel,Manual,1,2019.0,1799.0,5.0
3618,Tata Indica DLG TC,1.0,50000.0,Diesel,Manual,3,2007.0,1193.0,5.0
3619,Ford Aspire Titanium Diesel,6.5,90000.0,Diesel,Manual,2,2022.0,998.0,5.0
3620,Hyundai Creta 1.4 E Plus,9.1,40000.0,Diesel,Manual,2,2018.0,1198.0,7.0
3621,Tata Tiago 1.2 Revotron XM,3.9,35000.0,Petrol,Manual,1,2019.0,1498.0,7.0
3622,Chevrolet Optra 1.6 LS Petrol,1.1,70000.0,Petrol,Manual,4,2008.0,1497.0,5.0
3623,Volkswagen Polo 1.2 MPI Comfortline,2.7,90000.0,Petrol,Manual,2,2014.0,1493.0,5.0
3624,Honda Civic 1.8 V MT,2.0,90000.0,Petrol,Manual,3,2008.0,1248.0,5.0
3625,Tata Indica Xeta GLS BS IV,1.0,60000.0,Petrol,Manual,1,2008.0,1498.0,5.0
3626,Maruti Wagon R LXI,4.2,50000.0,Petrol,Manual,1,2019.0,814.0,5.0
3627,Volkswagen Polo 1.2 MPI Comfortline,3.0,90000.0,Petrol,Manual,3,2015.0,1199.0,5.0
3628,Honda Amaze E i-Dtech,3.4,25000.0,Diesel,Manual,1,2014.0,1896.0,5.0
3629,Mahindra Marazzo M2 BSIV,7.5,110000.0,Diesel,Manual,1,2019.0,2179.0,5.0
3630,Mahindra TUV 300 T6,5.55,80000.0,Diesel,Manual,1,2017.0,1364.0,5.0
3631,Maruti SX4 S Cross Zeta DDiS 200 SH,8.1,126000.0,Diesel,Manual,1,2017.0,1197.0,5.0
3632,Honda Amaze E i-Dtech,3.2,82000.0,Diesel,Manual,2,2013.0,1968.0,7.0
3633,Hyundai EON LPG Era Plus Option,2.2,50000.0,Lpg,Manual,2,2018.0,1047.0,5.0
3634,Honda Amaze S CVT Petrol BSIV,5.9,80000.0,Petrol,Automatic,1,2019.0,1047.0,5.0
3635,Skoda New Laura Ambiente 1.9 PD,2.0,45500.0,Diesel,Manual,2,2010.0,1248.0,7.0
3636,Mahindra Scorpio LX BSIV,8.5,40000.0,Diesel,Manual,1,2012.0,1061.0,5.0
3637,Toyota Etios VD,2.3,142000.0,Diesel,Manual,1,2011.0,1498.0,5.0
3638,Hyundai Grand i10 Magna,4.4,34000.0,Petrol,Manual,1,2016.0,2179.0,5.0
3639,Skoda Octavia Elegance 2.0 TDI AT,6.75,181000.0,Diesel,Automatic,1,2014.0,1196.0,5.0
3640,Tata Tigor 1.05 Revotorq XZ Option,4.8,70000.0,Diesel,Manual,1,2019.0,993.0,5.0
3641,Tata Tigor 1.05 Revotorq XZ Option,4.8,70000.0,Diesel,Manual,1,2019.0,1451.0,5.0
3642,Maruti Ertiga ZDI,4.5,120000.0,Diesel,Manual,1,2012.0,1248.0,5.0
3643,Maruti Wagon R VXI Minor,1.1,40000.0,Petrol,Manual,4,2007.0,1193.0,5.0
3644,Skoda Rapid 1.5 TDI AT Ambition,7.5,80000.0,Diesel,Automatic,1,2015.0,814.0,5.0
3645,Mahindra XUV500 W7,13.0,30000.0,Diesel,Manual,1,2020.0,1197.0,5.0
3646,Ford Figo Petrol EXI,1.0,100000.0,Petrol,Manual,2,2011.0,998.0,5.0
3647,Maruti Zen LXI,1.0,100000.0,Petrol,Manual,3,2004.0,1194.0,5.0
3648,MG Hector Sharp DCT,17.5,40000.0,Petrol,Automatic,1,2021.0,1197.0,5.0
3649,Maruti Baleno Delta Diesel,5.34,95700.0,Diesel,Manual,2,2018.0,1197.0,5.0
3650,Tata Indica GLS,1.2,38332.0,Petrol,Manual,1,2007.0,1498.0,5.0
3651,Hyundai EON Magna Plus,2.5,35000.0,Petrol,Manual,1,2015.0,1498.0,5.0
3652,Hyundai Grand i10 1.2 Kappa Sportz Option,3.6,50000.0,Petrol,Manual,3,2018.0,1497.0,8.0
3653,Maruti Alto K10 VXI,3.5,35000.0,Petrol,Manual,1,2016.0,998.0,5.0
3654,Ford Freestyle Ambiente Petrol BSIV,4.25,40000.0,Petrol,Manual,1,2018.0,1248.0,5.0
3655,Maruti Swift VXI,3.05,50000.0,Petrol,Manual,1,2013.0,2494.0,5.0
3656,Maruti Swift Dzire Tour 1.2 S STD CNG,6.1,40000.0,Cng,Manual,1,2019.0,1498.0,5.0
3657,Ford Ecosport Thunder Edition Diesel,9.0,50000.0,Diesel,Manual,1,2021.0,998.0,5.0
3658,Ford Ecosport 1.5 DV5 MT Ambiente,5.0,60000.0,Diesel,Manual,2,2014.0,1799.0,5.0
3659,Kia Seltos Anniversary Edition IVT,16.5,31000.0,Petrol,Automatic,1,2020.0,1248.0,5.0
3660,Maruti Wagon R VXi BSII,1.7,80000.0,Petrol,Manual,2,2011.0,1461.0,5.0
3661,Maruti SX4 S Cross Zeta DDiS 200 SH,7.6,70000.0,Diesel,Manual,1,2018.0,1197.0,7.0
3662,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,4.1,120000.0,Diesel,Manual,3,2011.0,1248.0,5.0
3663,Honda Jazz VX Diesel,7.1,50000.0,Diesel,Manual,1,2019.0,1582.0,5.0
3664,Maruti Wagon R VXI BS IV,2.4,50000.0,Petrol,Manual,1,2013.0,2179.0,5.0
3665,Honda Civic 1.8 S MT,1.4,85000.0,Petrol,Manual,2,2008.0,1396.0,5.0
3666,Maruti Swift VDI BSIV,4.25,80000.0,Diesel,Manual,1,2016.0,1248.0,7.0
3667,Renault Duster 85PS Diesel RxL,4.75,73000.0,Diesel,Manual,2,2015.0,1248.0,5.0
3668,Hyundai i10 Magna 1.2 iTech SE,1.8,60000.0,Petrol,Manual,2,2013.0,1248.0,5.0
3669,Maruti Swift Dzire LDI,2.99,120000.0,Diesel,Manual,1,2013.0,1248.0,5.0
3670,Hyundai Creta 1.6 CRDi SX,7.5,100000.0,Diesel,Manual,1,2015.0,1364.0,7.0
3671,Mahindra XUV500 W8 FWD,6.0,100000.0,Diesel,Manual,2,2014.0,1496.0,5.0
3672,Hyundai i20 1.4 CRDi Sportz,2.78,120000.0,Diesel,Manual,1,2012.0,998.0,5.0
3673,Maruti Swift Dzire VDI,3.0,80000.0,Diesel,Manual,3,2012.0,2393.0,5.0
3674,Maruti Swift Dzire VDi,2.9,80000.0,Diesel,Manual,3,2012.0,1405.0,5.0
3675,Tata Indica Quadrajet VX,1.0,100000.0,Diesel,Manual,2,2012.0,1197.0,5.0
3676,Maruti Ertiga SHVS VDI,6.65,60000.0,Diesel,Manual,1,2017.0,1582.0,5.0
3677,Toyota Etios Liva GD,2.65,80000.0,Diesel,Manual,1,2013.0,1582.0,5.0
3678,Toyota Etios VX,1.9,80500.0,Petrol,Manual,2,2011.0,998.0,5.0
3679,Maruti Wagon R VXI BS IV,3.0,25000.0,Petrol,Manual,1,2012.0,1497.0,5.0
3680,Toyota Innova Crysta 2.4 G MT BSIV,13.5,90000.0,Diesel,Manual,1,2017.0,814.0,5.0
3681,Tata Indigo LX (TDI) BS-III,1.8,60000.0,Diesel,Manual,4,2014.0,998.0,5.0
3682,Hyundai Venue S BSIV,7.0,50000.0,Petrol,Manual,1,2019.0,1197.0,5.0
3683,Hyundai Creta 1.6 CRDi SX,7.3,100000.0,Diesel,Manual,2,2015.0,1248.0,5.0
3684,Hyundai Creta 1.6 CRDi SX,7.3,100000.0,Diesel,Manual,2,2015.0,1461.0,5.0
3685,Maruti Wagon R LXI DUO BS IV,2.5,80000.0,Lpg,Manual,1,2012.0,998.0,8.0
3686,Honda City VTEC,1.2,10000.0,Petrol,Manual,2,2008.0,1461.0,5.0
3687,Hyundai EON LPG Magna Plus,1.85,60000.0,Lpg,Manual,2,2012.0,1298.0,5.0
3688,Maruti Alto K10 2010-2014 VXI,1.8,70000.0,Petrol,Manual,2,2013.0,796.0,5.0
3689,Hyundai i10 Magna,1.5,110000.0,Petrol,Manual,3,2012.0,796.0,5.0
3690,Maruti Ritz VDi,2.15,72000.0,Diesel,Manual,1,2011.0,1368.0,5.0
3691,Renault Duster 85PS Diesel RxL,3.65,63000.0,Diesel,Manual,2,2014.0,1341.0,5.0
3692,Maruti Wagon R LXI,3.85,50000.0,Petrol,Manual,2,2019.0,1197.0,5.0
3693,Mahindra Verito Vibe 1.5 dCi D6,2.4,100000.0,Diesel,Manual,2,2015.0,1197.0,5.0
3694,Maruti Swift Dzire VXi,1.75,80000.0,Petrol,Manual,4,2009.0,796.0,5.0
3695,Maruti Omni E MPI STD BSIV,2.3,70000.0,Petrol,Manual,1,2018.0,1498.0,5.0
3696,Maruti Alto 800 LXI,3.1,35000.0,Petrol,Manual,2,2020.0,1497.0,5.0
3697,Jeep Compass 1.4 Longitude Option BSIV,14.37,50000.0,Petrol,Automatic,1,2018.0,999.0,5.0
3698,Hyundai Getz GLS,1.0,70000.0,Petrol,Manual,3,2006.0,1199.0,7.0
3699,Hyundai i20 1.2 Magna,1.95,100000.0,Petrol,Manual,1,2010.0,799.0,4.0
3700,Hyundai i20 1.2 Magna,1.95,90000.0,Petrol,Manual,1,2010.0,1197.0,5.0
3701,Maruti Alto LXi,1.2,70000.0,Petrol,Manual,1,2012.0,2179.0,5.0
3702,Honda City i-DTEC V,6.5,110000.0,Diesel,Manual,2,2017.0,998.0,5.0
3703,Honda City GXi,1.3,90000.0,Petrol,Manual,3,2006.0,998.0,5.0
3704,Ford Ecosport 1.0 Ecoboost Titanium,4.71,80769.0,Petrol,Manual,2,2015.0,1197.0,5.0
3705,Volkswagen Polo Diesel Comfortline 1.2L,2.9,47700.0,Diesel,Manual,2,2013.0,1248.0,5.0
3706,Renault KWID RXL,2.1,40000.0,Petrol,Manual,2,2016.0,1197.0,5.0
3707,Maruti Baleno Delta,6.5,20000.0,Petrol,Manual,1,2021.0,1248.0,5.0
3708,Tata Safari Storme Explorer Edition,3.4,110000.0,Diesel,Manual,3,2013.0,999.0,5.0
3709,Maruti Alto K10 LXI CNG,2.2,50000.0,Cng,Manual,1,2014.0,1248.0,5.0
3710,Maruti Wagon R LXI,1.0,70000.0,Petrol,Manual,2,2005.0,1968.0,5.0
3711,Hyundai i20 Magna Plus BSIV,6.0,15000.0,Petrol,Manual,1,2019.0,1395.0,5.0
3712,Tata Manza Aqua Quadrajet BS IV,1.8,120000.0,Diesel,Manual,3,2012.0,1998.0,5.0
3713,Maruti Ritz ZXi,1.5,110000.0,Petrol,Manual,2,2009.0,2487.0,5.0
3714,Maruti Swift Dzire VDI,6.25,40000.0,Diesel,Manual,1,2018.0,1995.0,5.0
3715,Datsun RediGO 1.0 T Option,2.0,60000.0,Petrol,Manual,3,2019.0,1991.0,4.0
3716,Maruti Swift Dzire LDI,3.5,100000.0,Diesel,Manual,3,2015.0,1950.0,5.0
3717,Audi Q5 40 TDI Premium Plus,44.75,27000.0,Diesel,Automatic,2,2020.0,1950.0,5.0
3718,Audi A4 30 TFSI Premium Plus,21.75,99125.0,Petrol,Automatic,1,2017.0,1998.0,5.0
3719,BMW 5 Series 530i M Sport,51.75,46000.0,Petrol,Automatic,1,2019.0,1499.0,5.0
3720,Lexus ES 300h,39.75,68000.0,Petrol,Automatic,1,2017.0,1968.0,5.0
3721,BMW 5 Series 520d Luxury Line,54.75,40500.0,Diesel,Automatic,1,2021.0,1598.0,5.0
3722,Mercedes-Benz GLC 300 4MATIC,43.75,27000.0,Petrol,Automatic,1,2018.0,2143.0,5.0
3723,Mercedes-Benz GLC 220d 4MATIC,58.75,18000.0,Diesel,Automatic,1,2020.0,2143.0,5.0
3724,Mercedes-Benz C-Class Progressive C 220d,43.75,40200.0,Diesel,Automatic,1,2020.0,1998.0,5.0
3725,Mini 3 DOOR Cooper S,43.75,4200.0,Petrol,Automatic,2,2018.0,2143.0,5.0
3726,Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,8.75,51000.0,Petrol,Manual,1,2018.0,1186.0,5.0
3727,Audi A6 35 TDI Technology,19.75,60100.0,Diesel,Automatic,2,2015.0,1197.0,5.0
3728,Renault Duster Petrol RxL,7.95,30000.0,Petrol,Manual,1,2018.0,1061.0,5.0
3729,Mercedes-Benz C-Class C 220 CDI Avantgarde,29.75,71000.0,Diesel,Automatic,2,2018.0,999.0,5.0
3730,Mercedes-Benz GLE 250d,45.75,46100.0,Diesel,Automatic,1,2017.0,1086.0,5.0
3731,BMW X3 xDrive 30i Luxury Line,61.75,18000.0,Petrol,Automatic,1,2021.0,1396.0,5.0
3732,Mercedes-Benz CLA 200 CDI Style,16.0,56000.0,Diesel,Automatic,2,2015.0,1498.0,5.0
3733,Hyundai Xcent 1.2 CRDi E Plus,4.28,60694.0,Diesel,Manual,2,2018.0,1198.0,5.0
3734,Maruti Swift Dzire VXI,3.75,38536.0,Petrol,Manual,3,2015.0,998.0,5.0
3735,Maruti Wagon R LXI Minor,1.0,97641.0,Petrol,Manual,3,2008.0,1498.0,5.0
3736,Renault KWID 1.0 RXT Optional AT 2016-2019,3.4,4956.0,Petrol,Automatic,1,2018.0,1199.0,5.0
3737,Hyundai Santro Xing GLS,1.51,112753.0,Petrol,Manual,2,2012.0,998.0,5.0
3738,Hyundai i20 1.4 CRDi Sportz,2.45,135966.0,Diesel,Manual,2,2012.0,998.0,5.0
3739,Ford Ecosport 1.5 Diesel Trend Plus BSIV,6.08,60730.0,Diesel,Manual,1,2017.0,998.0,5.0
3740,Honda Amaze SX i-VTEC,3.77,35128.0,Petrol,Manual,1,2015.0,1248.0,7.0
3741,Maruti Wagon R LXI,2.75,93688.0,Petrol,Manual,1,2014.0,2143.0,5.0
3742,Honda Amaze S Diesel,4.0,17804.0,Diesel,Manual,1,2014.0,1497.0,5.0
3743,Honda Amaze S Petrol,3.5,118424.0,Petrol,Manual,1,2014.0,2982.0,7.0
3744,Maruti Wagon R VXI,3.75,9256.0,Petrol,Manual,1,2017.0,1497.0,5.0
3745,Maruti Wagon R LXI,2.5,90098.0,Petrol,Manual,1,2013.0,1197.0,5.0
3746,Maruti Wagon R LXI BS IV,1.33,54363.0,Petrol,Manual,3,2010.0,1498.0,5.0
3747,Maruti Swift VDI,5.11,53139.0,Diesel,Manual,3,2018.0,998.0,5.0
3748,Mercedes-Benz C-Class C 220 CDI BE Avantgare,9.12,73873.0,Diesel,Automatic,1,2012.0,796.0,5.0
3749,Tata Nexon 1.5 Revotorq XZ Plus,7.6,34346.0,Diesel,Manual,1,2019.0,1396.0,5.0
